location,iso_code,date,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred
El Salvador,SLV,4/13/2021,310793,308426,2367,4.79,4.76,0.04
El Salvador,SLV,4/14/2021,361474,355941,5533,5.57,5.49,0.09
El Salvador,SLV,4/15/2021,410810,401179,9631,6.33,6.19,0.15
El Salvador,SLV,4/16/2021,460565,445109,15456,7.1,6.86,0.24
El Salvador,SLV,4/17/2021,502013,483638,18375,7.74,7.46,0.28
El Salvador,SLV,4/18/2021,\N,\N,\N,,,
El Salvador,SLV,4/19/2021,547566,\N,\N,8.44,,
El Salvador,SLV,4/2/2021,133330,133330,\N,2.06,2.06,
El Salvador,SLV,4/20/2021,622912,\N,\N,9.6,,
El Salvador,SLV,4/21/2021,\N,\N,\N,,,
El Salvador,SLV,4/22/2021,656687,632613,24074,10.12,9.75,0.37
El Salvador,SLV,4/23/2021,698569,674495,24074,10.77,10.4,0.37
El Salvador,SLV,4/3/2021,\N,\N,\N,,,
El Salvador,SLV,4/4/2021,\N,\N,\N,,,
El Salvador,SLV,4/5/2021,\N,\N,\N,,,
El Salvador,SLV,4/6/2021,\N,\N,\N,,,
El Salvador,SLV,4/7/2021,160000,160000,\N,2.47,2.47,
El Salvador,SLV,4/8/2021,\N,\N,\N,,,
El Salvador,SLV,4/9/2021,180000,180000,\N,2.78,2.78,
England,OWID_ENG,1/10/2021,2333764,1959151,374613,4.15,3.48,0.67
England,OWID_ENG,1/11/2021,2474205,2080280,393925,4.4,3.7,0.7
England,OWID_ENG,1/12/2021,2661850,2254556,407294,4.73,4.01,0.72
England,OWID_ENG,1/13/2021,2910027,2494371,415656,5.17,4.43,0.74
England,OWID_ENG,1/14/2021,3189674,2769164,420510,5.67,4.92,0.75
England,OWID_ENG,1/15/2021,3514385,3090058,424327,6.24,5.49,0.75
England,OWID_ENG,1/16/2021,3791594,3365492,426102,6.74,5.98,0.76
England,OWID_ENG,1/17/2021,3947442,3520056,427386,7.01,6.25,0.76
England,OWID_ENG,1/18/2021,4118342,3687206,431136,7.32,6.55,0.77
England,OWID_ENG,1/19/2021,4419704,3985579,434125,7.85,7.08,0.77
England,OWID_ENG,1/20/2021,4740578,4303730,436848,8.42,7.65,0.78
England,OWID_ENG,1/21/2021,5100475,4661293,439182,9.06,8.28,0.78
England,OWID_ENG,1/22/2021,5526071,5085771,440300,9.82,9.04,0.78
England,OWID_ENG,1/23/2021,5970175,5529101,441074,10.61,9.82,0.78
England,OWID_ENG,1/24/2021,6169377,5727693,441684,10.96,10.18,0.78
England,OWID_ENG,1/25/2021,6405554,5962544,443010,11.38,10.59,0.79
England,OWID_ENG,1/26/2021,6665861,6221850,444011,11.84,11.05,0.79
England,OWID_ENG,1/27/2021,6918853,6473752,445101,12.29,11.5,0.79
England,OWID_ENG,1/28/2021,7263317,6816945,446372,12.9,12.11,0.79
England,OWID_ENG,1/29/2021,7701203,7253305,447898,13.68,12.89,0.8
England,OWID_ENG,1/3/2021,1193335,1172675,20660,2.12,2.08,0.04
England,OWID_ENG,1/30/2021,8251146,7792996,458150,14.66,13.85,0.81
England,OWID_ENG,1/31/2021,8543262,8082355,460907,15.18,14.36,0.82
England,OWID_ENG,1/4/2021,\N,\N,\N,,,
England,OWID_ENG,1/5/2021,\N,\N,\N,,,
England,OWID_ENG,1/6/2021,\N,\N,\N,,,
England,OWID_ENG,1/7/2021,\N,\N,\N,,,
England,OWID_ENG,1/8/2021,\N,\N,\N,,,
England,OWID_ENG,1/9/2021,\N,\N,\N,,,
England,OWID_ENG,2/1/2021,8825371,8362868,462503,15.68,14.86,0.82
England,OWID_ENG,2/10/2021,11901827,11422507,479320,21.14,20.29,0.85
England,OWID_ENG,2/11/2021,12293207,11809241,483966,21.84,20.98,0.86
England,OWID_ENG,2/12/2021,12733865,12246166,487699,22.62,21.76,0.87
England,OWID_ENG,2/13/2021,13165548,12675663,489885,23.39,22.52,0.87
England,OWID_ENG,2/14/2021,13353631,12862909,490722,23.72,22.85,0.87
England,OWID_ENG,2/15/2021,13575245,13082669,492576,24.12,23.24,0.88
England,OWID_ENG,2/16/2021,13891042,13395338,495704,24.68,23.8,0.88
England,OWID_ENG,2/17/2021,14318115,13817914,500201,25.44,24.55,0.89
England,OWID_ENG,2/18/2021,14718938,14214176,504762,26.15,25.25,0.9
England,OWID_ENG,2/19/2021,15046635,14537978,508657,26.73,25.83,0.9
England,OWID_ENG,2/2/2021,9126930,8663041,463889,16.21,15.39,0.82
England,OWID_ENG,2/20/2021,15355176,14844087,511089,27.28,26.37,0.91
England,OWID_ENG,2/21/2021,15471509,14958074,513435,27.49,26.57,0.91
England,OWID_ENG,2/22/2021,15631937,15113158,518779,27.77,26.85,0.92
England,OWID_ENG,2/23/2021,15926415,15398055,528360,28.3,27.36,0.94
England,OWID_ENG,2/24/2021,16337561,15794992,542569,29.03,28.06,0.96
England,OWID_ENG,2/25/2021,16785841,16227104,558737,29.82,28.83,0.99
England,OWID_ENG,2/26/2021,17254844,16679881,574963,30.66,29.63,1.02
England,OWID_ENG,2/27/2021,17641792,17051245,590547,31.34,30.29,1.05
England,OWID_ENG,2/28/2021,17812739,17212804,599935,31.65,30.58,1.07
England,OWID_ENG,2/3/2021,9508006,9041835,466171,16.89,16.06,0.83
England,OWID_ENG,2/4/2021,9899043,9430261,468782,17.59,16.75,0.83
England,OWID_ENG,2/5/2021,10302620,9831897,470723,18.3,17.47,0.84
England,OWID_ENG,2/6/2021,10761539,10290215,471324,19.12,18.28,0.84
England,OWID_ENG,2/7/2021,10991365,10519729,471636,19.53,18.69,0.84
England,OWID_ENG,2/8/2021,11245053,10771998,473055,19.98,19.14,0.84
England,OWID_ENG,2/9/2021,11558880,11083652,475228,20.54,19.69,0.84
England,OWID_ENG,3/1/2021,17985951,17373384,612567,31.95,30.87,1.09
England,OWID_ENG,3/10/2021,20526312,19587080,939232,36.47,34.8,1.67
England,OWID_ENG,3/11/2021,20807385,19798473,1008912,36.97,35.17,1.79
England,OWID_ENG,3/12/2021,21187615,20111189,1076426,37.64,35.73,1.91
England,OWID_ENG,3/13/2021,21683887,20568821,1115066,38.52,36.54,1.98
England,OWID_ENG,3/14/2021,21921282,20791838,1129444,38.95,36.94,2.01
England,OWID_ENG,3/15/2021,22284040,21122514,1161526,39.59,37.53,2.06
England,OWID_ENG,3/16/2021,22717791,21493356,1224435,40.36,38.19,2.18
England,OWID_ENG,3/17/2021,23201466,21886125,1315341,41.22,38.88,2.34
England,OWID_ENG,3/18/2021,23757540,22337590,1419950,42.21,39.69,2.52
England,OWID_ENG,3/19/2021,24393759,22873079,1520680,43.34,40.64,2.7
England,OWID_ENG,3/2/2021,18194919,17554700,640219,32.33,31.19,1.14
England,OWID_ENG,3/20/2021,25150632,23559503,1591129,44.68,41.86,2.83
England,OWID_ENG,3/21/2021,25476409,23854862,1621547,45.26,42.38,2.88
England,OWID_ENG,3/22/2021,25823406,24137423,1685983,45.88,42.88,3
England,OWID_ENG,3/23/2021,26226604,24406074,1820530,46.59,43.36,3.23
England,OWID_ENG,3/24/2021,26710498,24681955,2028543,47.45,43.85,3.6
England,OWID_ENG,3/25/2021,27166754,24940005,2226749,48.26,44.31,3.96
England,OWID_ENG,3/26/2021,27761724,25284013,2477711,49.32,44.92,4.4
England,OWID_ENG,3/27/2021,28330452,25651406,2679046,50.33,45.57,4.76
England,OWID_ENG,3/28/2021,28709906,25903782,2806124,51.01,46.02,4.99
England,OWID_ENG,3/29/2021,29033640,26090111,2943529,51.58,46.35,5.23
England,OWID_ENG,3/3/2021,18469922,17785702,684220,32.81,31.6,1.22
England,OWID_ENG,3/30/2021,29443531,26266174,3177357,52.31,46.66,5.64
England,OWID_ENG,3/31/2021,29973324,26454219,3519105,53.25,47,6.25
England,OWID_ENG,3/4/2021,18835355,18106090,729265,33.46,32.17,1.3
England,OWID_ENG,3/5/2021,19258271,18491771,766500,34.21,32.85,1.36
England,OWID_ENG,3/6/2021,19663577,18875389,788188,34.93,33.53,1.4
England,OWID_ENG,3/7/2021,19812818,19015497,797321,35.2,33.78,1.42
England,OWID_ENG,3/8/2021,20020354,19199233,821121,35.57,34.11,1.46
England,OWID_ENG,3/9/2021,20248632,19380360,868272,35.97,34.43,1.54
England,OWID_ENG,4/1/2021,30507732,26576629,3931103,54.2,47.22,6.98
England,OWID_ENG,4/10/2021,33248869,27070991,6177878,59.07,48.09,10.98
England,OWID_ENG,4/11/2021,33445922,27107590,6338332,59.42,48.16,11.26
England,OWID_ENG,4/12/2021,33637546,27132941,6504605,59.76,48.2,11.56
England,OWID_ENG,4/13/2021,33934639,27172302,6762337,60.29,48.27,12.01
England,OWID_ENG,4/14/2021,34306139,27251419,7054720,60.95,48.42,12.53
England,OWID_ENG,4/15/2021,34762728,27345006,7417722,61.76,48.58,13.18
England,OWID_ENG,4/16/2021,35311033,27447286,7863747,62.73,48.76,13.97
England,OWID_ENG,4/17/2021,35882008,27559381,8322627,63.75,48.96,14.79
England,OWID_ENG,4/18/2021,36147077,27628579,8518498,64.22,49.09,15.13
England,OWID_ENG,4/19/2021,36447797,27713634,8734163,64.75,49.24,15.52
England,OWID_ENG,4/2/2021,30791767,26644910,4146857,54.7,47.34,7.37
England,OWID_ENG,4/20/2021,36805597,27798505,9007092,65.39,49.39,16
England,OWID_ENG,4/21/2021,37238073,27891208,9346865,66.16,49.55,16.61
England,OWID_ENG,4/22/2021,37687736,27995196,9692540,66.96,49.74,17.22
England,OWID_ENG,4/23/2021,38189536,28102852,10086684,67.85,49.93,17.92
England,OWID_ENG,4/3/2021,31024182,26719422,4304760,55.12,47.47,7.65
England,OWID_ENG,4/4/2021,31090290,26746039,4344251,55.24,47.52,7.72
England,OWID_ENG,4/5/2021,31164176,26765865,4398311,55.37,47.55,7.81
England,OWID_ENG,4/6/2021,31380938,26820161,4560777,55.75,47.65,8.1
England,OWID_ENG,4/7/2021,31812141,26879123,4933018,56.52,47.75,8.76
England,OWID_ENG,4/8/2021,32270892,26934662,5336230,57.33,47.85,9.48
England,OWID_ENG,4/9/2021,32737372,26996936,5740436,58.16,47.96,10.2
Equatorial Guinea,GNQ,3/16/2021,6565,5765,800,0.47,0.41,0.06
Equatorial Guinea,GNQ,3/17/2021,\N,\N,\N,,,
Equatorial Guinea,GNQ,3/18/2021,\N,\N,\N,,,
Equatorial Guinea,GNQ,3/19/2021,\N,\N,\N,,,
Equatorial Guinea,GNQ,3/20/2021,\N,\N,\N,,,
Equatorial Guinea,GNQ,3/21/2021,\N,\N,\N,,,
Equatorial Guinea,GNQ,3/22/2021,\N,\N,\N,,,
Equatorial Guinea,GNQ,3/23/2021,\N,\N,\N,,,
Equatorial Guinea,GNQ,3/24/2021,\N,\N,\N,,,
Equatorial Guinea,GNQ,3/25/2021,\N,\N,\N,,,
Equatorial Guinea,GNQ,3/26/2021,\N,\N,\N,,,
Equatorial Guinea,GNQ,3/27/2021,\N,\N,\N,,,
Equatorial Guinea,GNQ,3/28/2021,\N,\N,\N,,,
Equatorial Guinea,GNQ,3/29/2021,12155,9748,2407,0.87,0.69,0.17
Equatorial Guinea,GNQ,3/30/2021,\N,\N,\N,,,
Equatorial Guinea,GNQ,3/31/2021,\N,\N,\N,,,
Equatorial Guinea,GNQ,4/1/2021,14080,11090,2990,1,0.79,0.21
Equatorial Guinea,GNQ,4/10/2021,\N,\N,\N,,,
Equatorial Guinea,GNQ,4/11/2021,\N,\N,\N,,,
Equatorial Guinea,GNQ,4/12/2021,\N,\N,\N,,,
Equatorial Guinea,GNQ,4/13/2021,\N,\N,\N,,,
Equatorial Guinea,GNQ,4/14/2021,\N,\N,\N,,,
Equatorial Guinea,GNQ,4/15/2021,\N,\N,\N,,,
Equatorial Guinea,GNQ,4/16/2021,32884,27579,5305,2.34,1.97,0.38
Equatorial Guinea,GNQ,4/17/2021,\N,\N,\N,,,
Equatorial Guinea,GNQ,4/18/2021,\N,\N,\N,,,
Equatorial Guinea,GNQ,4/19/2021,\N,\N,\N,,,
Equatorial Guinea,GNQ,4/2/2021,\N,\N,\N,,,
Equatorial Guinea,GNQ,4/20/2021,45441,38024,7417,3.24,2.71,0.53
Equatorial Guinea,GNQ,4/21/2021,\N,\N,\N,,,
Equatorial Guinea,GNQ,4/22/2021,55799,47410,8389,3.98,3.38,0.6
Equatorial Guinea,GNQ,4/3/2021,\N,\N,\N,,,
Equatorial Guinea,GNQ,4/4/2021,\N,\N,\N,,,
Equatorial Guinea,GNQ,4/5/2021,\N,\N,\N,,,
Equatorial Guinea,GNQ,4/6/2021,\N,\N,\N,,,
Equatorial Guinea,GNQ,4/7/2021,\N,\N,\N,,,
Equatorial Guinea,GNQ,4/8/2021,\N,\N,\N,,,
Equatorial Guinea,GNQ,4/9/2021,\N,\N,\N,,,
Estonia,EST,1/1/2021,2487,\N,\N,0.19,,
Estonia,EST,1/10/2021,10749,\N,\N,0.81,,
Estonia,EST,1/11/2021,10972,\N,\N,0.83,,
Estonia,EST,1/12/2021,11896,\N,\N,0.9,,
Estonia,EST,1/13/2021,13481,\N,\N,1.02,,
Estonia,EST,1/14/2021,14879,\N,\N,1.12,,
Estonia,EST,1/15/2021,16677,\N,\N,1.26,,
Estonia,EST,1/16/2021,17959,\N,\N,1.35,,
Estonia,EST,1/17/2021,18179,\N,\N,1.37,,
Estonia,EST,1/18/2021,18275,\N,\N,1.38,,
Estonia,EST,1/19/2021,19315,\N,\N,1.46,,
Estonia,EST,1/2/2021,\N,\N,\N,,,
Estonia,EST,1/20/2021,20478,\N,\N,1.54,,
Estonia,EST,1/21/2021,21985,\N,\N,1.66,,
Estonia,EST,1/22/2021,24196,\N,\N,1.82,,
Estonia,EST,1/23/2021,25704,\N,\N,1.94,,
Estonia,EST,1/24/2021,25964,\N,\N,1.96,,
Estonia,EST,1/25/2021,26126,\N,\N,1.97,,
Estonia,EST,1/26/2021,27180,\N,\N,2.05,,
Estonia,EST,1/27/2021,29594,\N,\N,2.23,,
Estonia,EST,1/28/2021,31629,25415,6214,2.38,1.92,0.47
Estonia,EST,1/29/2021,34019,26412,7607,2.56,1.99,0.57
Estonia,EST,1/3/2021,2517,\N,\N,0.19,,
Estonia,EST,1/30/2021,37230,27633,9597,2.81,2.08,0.72
Estonia,EST,1/31/2021,38055,27900,10155,2.87,2.1,0.77
Estonia,EST,1/4/2021,2535,\N,\N,0.19,,
Estonia,EST,1/5/2021,3188,\N,\N,0.24,,
Estonia,EST,1/6/2021,5009,\N,\N,0.38,,
Estonia,EST,1/7/2021,6632,\N,\N,0.5,,
Estonia,EST,1/8/2021,7973,\N,\N,0.6,,
Estonia,EST,1/9/2021,10197,\N,\N,0.77,,
Estonia,EST,12/28/2020,207,\N,\N,0.02,,
Estonia,EST,12/29/2020,516,\N,\N,0.04,,
Estonia,EST,12/30/2020,884,\N,\N,0.07,,
Estonia,EST,12/31/2020,1907,\N,\N,0.14,,
Estonia,EST,2/1/2021,38594,28186,10408,2.91,2.12,0.78
Estonia,EST,2/10/2021,58261,39147,19114,4.39,2.95,1.44
Estonia,EST,2/11/2021,61757,41731,20026,4.66,3.15,1.51
Estonia,EST,2/12/2021,65798,44486,21312,4.96,3.35,1.61
Estonia,EST,2/13/2021,68146,46020,22126,5.14,3.47,1.67
Estonia,EST,2/14/2021,68436,46152,22284,5.16,3.48,1.68
Estonia,EST,2/15/2021,68497,46154,22343,5.16,3.48,1.68
Estonia,EST,2/16/2021,69313,46740,22573,5.23,3.52,1.7
Estonia,EST,2/17/2021,71722,48573,23149,5.41,3.66,1.75
Estonia,EST,2/18/2021,76075,52263,23812,5.73,3.94,1.8
Estonia,EST,2/19/2021,82370,57543,24827,6.21,4.34,1.87
Estonia,EST,2/2/2021,40217,28907,11310,3.03,2.18,0.85
Estonia,EST,2/20/2021,87147,61316,25831,6.57,4.62,1.95
Estonia,EST,2/21/2021,87957,61904,26053,6.63,4.67,1.96
Estonia,EST,2/22/2021,88790,62415,26375,6.69,4.71,1.99
Estonia,EST,2/23/2021,91785,64508,27277,6.92,4.86,2.06
Estonia,EST,2/24/2021,96515,68297,28218,7.28,5.15,2.13
Estonia,EST,2/25/2021,96980,68629,28351,7.31,5.17,2.14
Estonia,EST,2/26/2021,\N,\N,\N,,,
Estonia,EST,2/27/2021,111039,77536,33503,8.37,5.84,2.53
Estonia,EST,2/28/2021,\N,\N,\N,,,
Estonia,EST,2/3/2021,43000,30158,12842,3.24,2.27,0.97
Estonia,EST,2/4/2021,46194,31864,14330,3.48,2.4,1.08
Estonia,EST,2/5/2021,49798,33927,15871,3.75,2.56,1.2
Estonia,EST,2/6/2021,52868,35492,17376,3.99,2.68,1.31
Estonia,EST,2/7/2021,53424,35905,17519,4.03,2.71,1.32
Estonia,EST,2/8/2021,53481,35917,17564,4.03,2.71,1.32
Estonia,EST,2/9/2021,\N,\N,\N,,,
Estonia,EST,3/1/2021,112809,78759,34050,8.5,5.94,2.57
Estonia,EST,3/10/2021,155175,109865,45310,11.7,8.28,3.42
Estonia,EST,3/11/2021,161693,113898,47795,12.19,8.59,3.6
Estonia,EST,3/12/2021,\N,\N,\N,,,
Estonia,EST,3/13/2021,180400,127829,52571,13.6,9.64,3.96
Estonia,EST,3/14/2021,185912,133263,52649,14.01,10.05,3.97
Estonia,EST,3/15/2021,191207,138543,52664,14.41,10.44,3.97
Estonia,EST,3/16/2021,194844,141912,52932,14.69,10.7,3.99
Estonia,EST,3/17/2021,199394,145665,53729,15.03,10.98,4.05
Estonia,EST,3/18/2021,204831,150844,53987,15.44,11.37,4.07
Estonia,EST,3/19/2021,212261,157489,54772,16,11.87,4.13
Estonia,EST,3/2/2021,116276,81209,35067,8.77,6.12,2.64
Estonia,EST,3/20/2021,220882,163936,56946,16.65,12.36,4.29
Estonia,EST,3/21/2021,223166,166163,57003,16.82,12.53,4.3
Estonia,EST,3/22/2021,224511,167488,57023,16.92,12.63,4.3
Estonia,EST,3/23/2021,226994,169435,57559,17.11,12.77,4.34
Estonia,EST,3/24/2021,229921,172183,57738,17.33,12.98,4.35
Estonia,EST,3/25/2021,235600,177457,58143,17.76,13.38,4.38
Estonia,EST,3/26/2021,\N,\N,\N,,,
Estonia,EST,3/27/2021,252278,191723,60555,19.02,14.45,4.56
Estonia,EST,3/28/2021,254683,193870,60813,19.2,14.61,4.58
Estonia,EST,3/29/2021,255219,194358,60861,19.24,14.65,4.59
Estonia,EST,3/3/2021,\N,\N,\N,,,
Estonia,EST,3/30/2021,\N,\N,\N,,,
Estonia,EST,3/31/2021,261089,198905,62184,19.68,14.99,4.69
Estonia,EST,3/4/2021,126848,87086,39762,9.56,6.56,3
Estonia,EST,3/5/2021,134504,92270,42234,10.14,6.96,3.18
Estonia,EST,3/6/2021,\N,\N,\N,,,
Estonia,EST,3/7/2021,145394,101452,43942,10.96,7.65,3.31
Estonia,EST,3/8/2021,\N,\N,\N,,,
Estonia,EST,3/9/2021,150080,105845,44235,11.31,7.98,3.33
Estonia,EST,4/1/2021,267061,203365,63696,20.13,15.33,4.8
Estonia,EST,4/10/2021,332207,257837,74370,25.04,19.44,5.61
Estonia,EST,4/11/2021,333835,259061,74774,25.17,19.53,5.64
Estonia,EST,4/12/2021,\N,\N,\N,,,
Estonia,EST,4/13/2021,336062,260797,75265,25.33,19.66,5.67
Estonia,EST,4/14/2021,338922,263081,75841,25.55,19.83,5.72
Estonia,EST,4/15/2021,\N,\N,\N,,,
Estonia,EST,4/16/2021,358671,277745,80926,27.04,20.94,6.1
Estonia,EST,4/17/2021,370197,285973,84224,27.91,21.56,6.35
Estonia,EST,4/18/2021,372262,287298,84964,28.06,21.66,6.4
Estonia,EST,4/19/2021,\N,\N,\N,,,
Estonia,EST,4/2/2021,279012,211367,67645,21.03,15.93,5.1
Estonia,EST,4/20/2021,376276,289508,86768,28.37,21.82,6.54
Estonia,EST,4/21/2021,\N,\N,\N,,,
Estonia,EST,4/22/2021,385612,295744,89868,29.07,22.29,6.77
Estonia,EST,4/23/2021,397202,303952,93250,29.94,22.91,7.03
Estonia,EST,4/24/2021,406119,309656,96463,30.61,23.34,7.27
Estonia,EST,4/3/2021,282946,214921,68025,21.33,16.2,5.13
Estonia,EST,4/4/2021,291801,223153,68648,22,16.82,5.17
Estonia,EST,4/5/2021,296031,227246,68785,22.32,17.13,5.19
Estonia,EST,4/6/2021,299020,229241,69779,22.54,17.28,5.26
Estonia,EST,4/7/2021,302626,231710,70916,22.81,17.47,5.35
Estonia,EST,4/8/2021,308633,236598,72035,23.27,17.84,5.43
Estonia,EST,4/9/2021,\N,\N,\N,,,
Eswatini,SWZ,3/30/2021,0,0,\N,0,0,
Eswatini,SWZ,3/31/2021,\N,\N,\N,,,
Eswatini,SWZ,4/1/2021,\N,\N,\N,,,
Eswatini,SWZ,4/10/2021,\N,\N,\N,,,
Eswatini,SWZ,4/11/2021,\N,\N,\N,,,
Eswatini,SWZ,4/12/2021,\N,\N,\N,,,
Eswatini,SWZ,4/13/2021,\N,\N,\N,,,
Eswatini,SWZ,4/14/2021,\N,\N,\N,,,
Eswatini,SWZ,4/15/2021,\N,\N,\N,,,
Eswatini,SWZ,4/16/2021,\N,\N,\N,,,
Eswatini,SWZ,4/17/2021,\N,\N,\N,,,
Eswatini,SWZ,4/18/2021,\N,\N,\N,,,
Eswatini,SWZ,4/19/2021,31846,31846,\N,2.74,2.74,
Eswatini,SWZ,4/2/2021,\N,\N,\N,,,
Eswatini,SWZ,4/3/2021,\N,\N,\N,,,
Eswatini,SWZ,4/4/2021,\N,\N,\N,,,
Eswatini,SWZ,4/5/2021,20262,20262,\N,1.75,1.75,
Eswatini,SWZ,4/6/2021,\N,\N,\N,,,
Eswatini,SWZ,4/7/2021,\N,\N,\N,,,
Eswatini,SWZ,4/8/2021,27601,27601,\N,2.38,2.38,
Eswatini,SWZ,4/9/2021,\N,\N,\N,,,
Ethiopia,ETH,4/8/2021,430000,\N,\N,0.37,,
Europe,OWID_EUR,1/1/2021,531523,521874,744,0.07,0.07,0
Europe,OWID_EUR,1/10/2021,6206767,5687958,392904,0.83,0.76,0.05
Europe,OWID_EUR,1/11/2021,6802344,6253223,413720,0.91,0.84,0.06
Europe,OWID_EUR,1/12/2021,7489886,6913584,429833,1,0.92,0.06
Europe,OWID_EUR,1/13/2021,8581278,7942995,439756,1.15,1.06,0.06
Europe,OWID_EUR,1/14/2021,9441984,8779149,445198,1.26,1.17,0.06
Europe,OWID_EUR,1/15/2021,10308329,9623374,450164,1.38,1.29,0.06
Europe,OWID_EUR,1/16/2021,10827446,10131170,453774,1.45,1.35,0.06
Europe,OWID_EUR,1/17/2021,11340315,10596117,481652,1.51,1.42,0.06
Europe,OWID_EUR,1/18/2021,12046321,11352056,525022,1.61,1.52,0.07
Europe,OWID_EUR,1/19/2021,12944935,12169009,604387,1.73,1.63,0.08
Europe,OWID_EUR,1/2/2021,1386269,1376344,1020,0.19,0.18,0
Europe,OWID_EUR,1/20/2021,13955028,13034809,713380,1.86,1.74,0.1
Europe,OWID_EUR,1/21/2021,15034066,13961074,844849,2.01,1.86,0.11
Europe,OWID_EUR,1/22/2021,16081084,14892676,934357,2.15,1.99,0.12
Europe,OWID_EUR,1/23/2021,16897331,15609020,1032518,2.26,2.08,0.14
Europe,OWID_EUR,1/24/2021,17810377,16203386,1132450,2.38,2.16,0.15
Europe,OWID_EUR,1/25/2021,18642674,16911224,1352108,2.49,2.26,0.18
Europe,OWID_EUR,1/26/2021,19644882,17621807,1623774,2.62,2.35,0.22
Europe,OWID_EUR,1/27/2021,20681536,18485427,1881113,2.76,2.47,0.25
Europe,OWID_EUR,1/28/2021,21841226,19318539,2207710,2.92,2.58,0.29
Europe,OWID_EUR,1/29/2021,22968197,20113767,2498716,3.07,2.69,0.33
Europe,OWID_EUR,1/3/2021,2881762,2842870,23067,0.38,0.38,0
Europe,OWID_EUR,1/30/2021,23948575,20908794,2742112,3.2,2.79,0.37
Europe,OWID_EUR,1/31/2021,24974518,21599738,3048965,3.34,2.89,0.41
Europe,OWID_EUR,1/4/2021,3158006,3112758,23067,0.42,0.42,0
Europe,OWID_EUR,1/5/2021,3475081,3422203,23092,0.46,0.46,0
Europe,OWID_EUR,1/6/2021,3742194,3677770,23093,0.5,0.49,0
Europe,OWID_EUR,1/7/2021,4143713,4053398,23097,0.55,0.54,0
Europe,OWID_EUR,1/8/2021,4519272,4425223,23416,0.6,0.59,0
Europe,OWID_EUR,1/9/2021,4715153,4619139,23462,0.63,0.62,0
Europe,OWID_EUR,12/15/2020,28500,28500,\N,0,0,
Europe,OWID_EUR,12/16/2020,\N,\N,\N,,,
Europe,OWID_EUR,12/17/2020,\N,\N,\N,,,
Europe,OWID_EUR,12/18/2020,\N,\N,\N,,,
Europe,OWID_EUR,12/19/2020,\N,\N,\N,,,
Europe,OWID_EUR,12/20/2020,\N,\N,\N,,,
Europe,OWID_EUR,12/21/2020,\N,\N,\N,,,
Europe,OWID_EUR,12/22/2020,52000,52000,\N,0.01,0.01,
Europe,OWID_EUR,12/23/2020,52000,52000,\N,0.01,0.01,
Europe,OWID_EUR,12/24/2020,52000,52000,\N,0.01,0.01,
Europe,OWID_EUR,12/25/2020,52000,52000,\N,0.01,0.01,
Europe,OWID_EUR,12/26/2020,52000,52000,\N,0.01,0.01,
